Date,Close,High,Low,Open,Volume
22-04-2010,141.8468017578125,144.97274620582053,140.53931986523727,142.09477507104847,23026162
23-04-2010,146.93402099609375,147.24960974730766,142.01968032786243,142.62082758424114,26901132
26-04-2010,144.29647827148438,150.00731938435592,144.03348349044578,147.29467174760924,31212868
27-04-2010,142.3126983642578,144.27392127809384,140.53932523774307,143.9733540509115,15461006
28-04-2010,138.17984008789062,141.41097219294264,137.27060885178403,139.9607174708598,21680010
29-04-2010,142.32769775390625,142.92132771033337,138.7133367314642,138.7133367314642,25572305
30-04-2010,143.06411743164062,144.93517389165143,142.3427485456931,143.2068903276792,18736987
03-05-2010,140.80230712890625,143.96581099169984,140.21619420507167,142.18493378127957,16415217
04-05-2010,137.54112243652344,142.26008180364565,136.60935274683962,141.55374697776801,19283099
05-05-2010,135.80535888671875,136.7596671889955,133.3406720408473,136.7596671889955,29067978
06-05-2010,135.6851043701172,137.14287617571387,133.9042269069287,135.0238590185588,17990027
07-05-2010,131.7401123046875,134.05450873284497,130.59794181985356,132.98748320045794,28132593
10-05-2010,138.57809448242188,139.4647746892826,133.54353380287614,133.7389132100691,24365786
11-05-2010,137.75148010253906,140.3664429836843,136.45903269315468,138.56302770053304,22917191
12-05-2010,137.47349548339844,138.77347293744353,136.17353064179966,138.56307210803098,19398219
13-05-2010,139.31448364257812,140.3664750805999,138.42028650590382,138.5630593850704,16082291
14-05-2010,136.91741943359375,139.0214148307286,136.00820091421613,139.0214148307286,14222945
17-05-2010,135.42210388183594,135.99318282823208,132.70945681467364,134.9562127358096,18725272
18-05-2010,133.6337127685547,135.59493557103144,132.6267981103528,135.59493557103144,20063351
19-05-2010,123.90270233154297,132.85218951910747,122.93336037622393,132.25105523844735,67251569
20-05-2010,124.9847640991211,127.29164311636379,122.55765065596675,124.88708072256746,35100450
21-05-2010,125.45818328857422,126.09690278386198,121.32533695122792,122.17445727232015,24783665
24-05-2010,125.05242919921875,142.7109529,123.9854035314772,126.16454436663732,23350662
25-05-2010,121.6334457397461,123.3993020621312,120.58145401068712,123.3993020621312,24955590
26-05-2010,127.40442657470703,127.85528383383232,123.41435181327608,123.99294796854427,23904468
27-05-2010,128.76446533203125,129.99680226296033,125.22524885846917,126.99110489239116,32111810
28-05-2010,129.9592285,131.80022948832448,127.53964417393378,129.56097790614504,22395593
31-05-2010,130.4927520751953,131.41700479596935,128.85464747271809,129.95923295916984,20342899
01-06-2010,125.93159484863281,129.9667452873139,125.20270895653688,127.99050105495054,21329060
02-06-2010,126.58529663085938,127.72746692835173,123.68480031923252,126.94598729846487,18265478
03-06-2010,128.35870361328125,129.1026109720266,127.4720233526167,127.9529359630565,13719871
04-06-2010,130.12454223632812,130.5378268495073,128.35868635844108,128.35868635844108,16301560
07-06-2010,126.53272247314453,127.74252088292671,107.00314479726649,107.00314479726649,19093156
08-06-2010,122.8582534790039,126.94601031586222,122.19699554345942,126.08938559053377,25602786
09-06-2010,123.91775512695312,126.22463444909879,122.78310170327312,122.78310170327312,19901849
10-06-2010,126.434082,127.21948768836756,124.13888931067358,125.48093647675958,19786860
11-06-2010,129.01902770996094,129.6290525931071,126.85346049266249,128.86653108820641,20875123
14-06-2010,130.18569946289062,131.00160441830107,128.62252903309476,130.3915795098362,15172569
15-06-2010,131.16940307617188,131.89379750988238,127.99730571715534,130.18574508579655,14494936
16-06-2010,133.7085418701172,134.1889285914156,131.16171408576457,132.5266323436872,20689289
17-06-2010,134.79136657714844,136.01903186116624,129.0190577,133.89921953648224,64208595
18-06-2010,132.57241821289062,134.96673713848426,131.77176922703808,133.6094465986458,17517863
21-06-2010,137.22381591796875,138.77935850154037,133.53319230039637,134.0364632296553,28587960
22-06-2010,135.97325134277344,138.13881866388402,135.48523653234597,136.79678433456348,18128176
23-06-2010,137.31532287597656,137.9710904942805,134.44060412298072,135.13449910500478,17704599
24-06-2010,135.07350158691406,137.5593314899951,133.92209102920583,136.9798185942216,19182339
25-06-2010,130.6279754638672,134.5015950882582,129.86545383052658,134.2042170267142,20190291
28-06-2010,132.70201110839844,132.97651780227724,129.93404728060662,129.93404728060662,13951817
29-06-2010,129.36978149414062,132.70201486419757,128.35563742358914,132.70201486419757,18167385
30-06-2010,131.4133758544922,131.81750795218232,127.22712227453013,127.50925705922361,22055880
01-07-2010,128.32516479492188,130.69661264032476,127.57789916573007,130.30773655911753,18383568
02-07-2010,128.1116485595703,129.28594315762533,127.06699211242046,128.4852941492164,17940307
05-07-2010,128.19554138183594,128.9733192,127.18901221783743,127.79902446323113,8028047
06-07-2010,130.97113037109375,131.41340271789295,127.86765990376796,128.02779740819994,12755105
07-07-2010,129.04953002929688,130.86434865932358,128.75215201094196,130.69658317343607,11463655
08-07-2010,131.5048828,132.0386530900597,130.3992276935016,130.84911521361911,9200433
09-07-2010,133.57891845703125,134.05167715486428,132.06911879841752,132.14537350418635,17697773
12-07-2010,136.25540161132812,136.49178101231203,133.6018192,134.95149449056154,22222106
13-07-2010,137.17042541503906,137.4068048034955,131.19223722443385,131.19223722443385,13894930
14-07-2010,135.9198760986328,139.45798975322933,135.1420985213752,137.71181061919006,14287663
15-07-2010,134.48631286621094,137.3839019127873,133.9449147281648,135.58433960456824,15469250
16-07-2010,137.6202850341797,138.01680181100292,135.11921268468515,135.11921268468515,16519811
19-07-2010,137.2619171142578,137.9176974245761,135.2717304856974,136.50702359259046,17190327
20-07-2010,135.2488555908203,138.18457245049282,134.66171477862775,137.26191346082612,8007180
21-07-2010,137.65081787109375,138.00157935172757,135.82838377817941,136.33928273402634,16133474
22-07-2010,138.58111572265625,138.77936777532798,135.1497553724044,137.10181496397928,15511622
23-07-2010,139.21397399902344,140.4263829,138.07780702611882,139.54185131970868,26262956
26-07-2010,139.80113220214844,141.28041994238842,138.9623559,140.12139433107987,11298100
27-07-2010,140.9449462890625,141.44821729053152,136.9874433737673,139.58765555016853,22837809
28-07-2010,138.6039581298828,141.14315811639912,137.6355565684535,141.06691620344932,11353760
29-07-2010,141.6311798095703,142.13445069206236,137.30004508298376,137.5593085555091,27850388
30-07-2010,138.0015869140625,142.05821546066153,137.25432131782287,141.37194852560228,13123495
02-08-2010,143.28585815429688,143.64424763006042,138.93185222081098,139.08434884975614,35178759
03-08-2010,146.70960998535156,147.31963498096187,143.81202005330385,144.02552816183186,36030291
04-08-2010,147.8152313232422,148.3871288260582,145.95468302890052,146.86971391392262,24579956
05-08-2010,145.70306396484375,148.38714547636576,145.28367582870874,148.38714547636576,16833531
06-08-2010,144.84902954101562,146.8621002446576,143.7433746,145.64206321156095,19349913
09-08-2010,149.46995544433594,149.75971829442946,144.72705977577363,144.72705977577363,26036059
10-08-2010,150.81199645996094,151.7422708357863,147.41876355988603,149.02006160290748,32136478
11-08-2010,148.2117462158203,152.3522564378085,146.81632861363514,149.4699104668862,24126129
12-08-2010,146.90785217285156,150.67473035061792,145.9470785476496,147.01460621995298,27957517
13-08-2010,148.9056854248047,150.18673414903833,146.90787040852715,147.91441234862856,18807717
16-08-2010,145.96231079101562,149.60716546483766,145.3522859,148.99715340841678,17307295
17-08-2010,146.2368621826172,147.89915898296474,145.26083235512638,146.0233540580145,17407340
18-08-2010,147.60934448242188,148.9971468067718,145.04727348103836,146.70956969977777,18024050
19-08-2010,154.48733520507812,154.92959461252894,148.2422560898126,148.2422560898126,31322681
20-08-2010,151.58975219726562,154.02221124359008,151.22374745470302,153.35118761706227,13829926
23-08-2010,154.25860595703125,155.05162697692043,150.21723333030982,151.5135253197457,21478556
24-08-2010,152.76406860351562,156.16492981643515,152.19979894588786,153.41983626019942,20445177
25-08-2010,150.1104736328125,153.09194637641994,149.70632870609018,151.47539226695451,21110166
26-08-2010,149.9960938,151.74227323960542,148.85993927624887,150.21722989803789,23825681
27-08-2010,146.0157012939453,150.97973235339646,145.37517702862564,150.97973235339646,15228587
30-08-2010,147.60934448242188,149.5995308,146.12242896190688,147.45684787442772,9860900
31-08-2010,149.1039581298828,149.68347106037407,146.4046199459317,146.70962607783696,16651382
01-09-2010,151.7422637939453,152.91655835672142,149.50806955021554,149.50806955021554,23069332
02-09-2010,153.0995330810547,153.77055662397288,151.81849744363598,152.99277904471066,13626541
03-09-2010,152.6573028564453,154.02222149717943,151.62027441831765,153.11481841413973,10505940
06-09-2010,158.52110290527344,159.82502282998718,152.65729645814352,152.65729645814352,26211993
07-09-2010,158.3914337158203,160.00035928798872,157.56028562373046,158.6049417612814,20394539
08-09-2010,156.7139129638672,158.79559762737077,156.13438735295625,157.0875457191526,14453131
09-09-2010,160.16050720214844,160.74003278083657,157.40017106848217,157.8500585158423,19452207
13-09-2010,167.45028686523438,168.3119346306248,160.90782787855767,161.50259687734646,27495979
14-09-2010,167.77810668945312,170.3096913,166.53519848481258,168.06024142525402,21616595
15-09-2010,168.35003662109375,169.26506768110647,167.01561739180116,167.83152243340953,18293869
16-09-2010,168.29666137695312,171.41538748524843,167.2977603137578,167.7552758660025,24753080
17-09-2010,169.92083740234375,171.11037523570016,168.51779146569658,168.51779146569658,17280802
20-09-2010,171.9872589111328,172.90228987615427,168.51777183488883,170.0428149107847,17251201
21-09-2010,171.89578247070312,172.75744298758707,168.52543352807302,172.02542062909416,26808430
22-09-2010,171.73561096191406,173.38266401919327,169.89030590285338,171.48397554506286,24402427
23-09-2010,167.79342651367188,175.07552340013777,164.75858274164187,171.41541127296946,11279944
24-09-2010,169.90557861328125,170.57660224161674,165.99383172377452,167.7552671483163,16652922
27-09-2010,170.0581055,172.4600526401267,169.28032771084088,170.4317382824186,16681098
28-09-2010,169.38706970214844,170.0580934,167.45026627673667,169.58533454317623,19714788
29-09-2010,168.05267333984375,170.34787939834123,167.09189952829254,170.05811652876272,13729534
30-09-2010,169.73019409179688,170.95785923931587,167.3435032832753,167.75526341010868,21504956
01-10-2010,173.1234588623047,173.5276038311916,170.19536924068288,170.35550674110132,17485077
04-10-2010,176.3184356689453,178.43062006589545,174.00798640967744,174.00798640967744,17268410
05-10-2010,175.0297088623047,176.72250442596174,174.12230603708403,175.08307947616078,13780156
06-10-2010,175.25086975097656,177.39356597062925,173.62670051303408,177.05806055772135,13735144
07-10-2010,173.48944091796875,175.53299824816867,172.62016528957597,175.22799217475435,12894359
08-10-2010,171.75088500976562,174.14520373909698,170.53846318306745,174.00795036984215,15274957
11-10-2010,172.7269287109375,174.76285812010528,171.36201013996256,172.3304118348779,12662463
12-10-2010,173.65719604492188,174.57222707666128,172.2389069048234,173.24543592025242,13894050
13-10-2010,176.7073211669922,177.6375955999337,173.2759606934353,173.65722154619579,23386759
14-10-2010,173.80966186523438,178.3085483771192,171.4534582,177.6604090248703,15209738
15-10-2010,171.51451110839844,174.3129750110912,170.5156100591811,174.00796891343342,12092877
18-10-2010,170.2181854248047,171.41535107889473,166.8478373574972,170.8053390046015,31960313
19-10-2010,170.7367401123047,176.05153292829573,169.81408102136214,171.5678884181142,21956495
20-10-2010,169.87510681152344,172.0330594567414,168.93720430573057,169.89036287771938,12450344
21-10-2010,172.2694091796875,172.61254262278197,168.2280241868221,170.95786126543518,20931966
22-10-2010,172.6125488,173.7029606521558,170.36309848897744,173.09293566572694,11809754
25-10-2010,174.1757049560547,176.58527977421429,173.09292125423164,173.55043675628323,13466711
26-10-2010,172.5058135986328,174.3129918602305,171.8729172456866,174.16049519601708,12090254
27-10-2010,168.78465270996094,172.22364050487639,166.0167012833378,171.9262624767003,19789264
28-10-2010,166.0853271484375,170.5155878141575,164.40777463210134,169.9665744,50115582
29-10-2010,177.36309814453125,179.49816671158695,163.79016499654435,167.49603245523298,53175655
01-11-2010,187.8859100341797,189.7159722535247,180.87069285787686,180.90882022067254,52388754
02-11-2010,187.78675842285156,190.12770650674557,184.41639728116428,187.2758595102309,25181574
03-11-2010,188.90005493164062,191.36300049694816,188.03840730518002,189.86845660727175,17747581
04-11-2010,193.07867431640625,193.76495398152426,189.2584383617913,190.46321939378532,16242809
08-11-2010,191.43923950195312,194.90109858593019,189.70831635931958,194.1385770394297,29505399
09-11-2010,193.55145263671875,194.87061579200002,190.34884395152542,190.7834881812077,19700472
10-11-2010,191.4240264892578,192.90331442765512,190.42511261054042,192.1560488254258,12210517
11-11-2010,188.6636505126953,192.90327419253134,187.90112900473684,191.8509899040133,12496528
12-11-2010,183.07437133789062,188.3281525135881,182.06782952894005,188.0384025007094,15188365
15-11-2010,186.5438690185547,188.63319481593513,182.6016224395886,183.07439407504106,23387001
16-11-2010,183.35650634765625,189.18218512222106,182.0297151964249,187.88589329876723,21744272
18-11-2010,177.57655334472656,184.14188179181522,173.6724349796435,184.07325511113868,39112364
19-11-2010,175.18222045898438,178.43057131445903,173.93931218651772,177.95781258465865,17577142
22-11-2010,179.9632568359375,181.9610586079214,174.6408367,175.82274630219175,17846708
23-11-2010,176.4404297,179.2541498845738,172.0254241471078,178.73563563654312,20635851
24-11-2010,171.58311462402344,179.17785630070762,169.9284462087945,176.90553494272834,27031867
25-11-2010,170.2334747314453,176.5014261712131,168.15178988322117,173.2454467327732,41819998
26-11-2010,171.43824768066406,175.77699759176852,166.42083337000025,172.1778851349419,30729622
29-11-2010,176.03628540039062,177.40120402328915,172.8413045706281,173.24544949402127,20550194
30-11-2010,174.1757049560547,176.4022838,171.97201019401174,175.39574202862218,32235126
01-12-2010,178.04173278808594,179.6506588920425,174.58748836682403,175.38052216885532,23061665
02-12-2010,181.65606689453125,183.31074819216087,179.95564300528056,180.26064907716682,21933323
03-12-2010,180.17674255371094,181.58740334903717,177.97304821425885,180.87063730579004,14783175
06-12-2010,175.56350708007812,182.27371736154717,174.34345721189248,181.40442895075506,21383741
07-12-2010,169.35655212402344,175.18223063544303,167.75525429641408,175.18223063544303,34666654
08-12-2010,168.4262695,169.8140592066134,165.50579598955758,168.51776750591776,23239832
09-12-2010,161.3957977294922,170.91209905199617,159.3827399,168.37288626716867,46268178
10-12-2010,170.3630828857422,171.5678767,158.7727243935366,161.19755525434172,37551387
13-12-2010,170.86636352539062,171.80426587076514,165.64306875494344,171.7203831184612,20001096
14-12-2010,170.72911071777344,172.78792418487723,168.26615235009874,171.5526309851305,15565874
15-12-2010,164.5069122314453,169.0820546166422,163.34787377143607,168.0602695322791,26295830
16-12-2010,168.63214111328125,169.6081706556096,162.8903331222307,165.31516371572647,22559251
20-12-2010,167.76287841796875,170.6375838496509,165.93281648694477,167.70949499898043,17667639
21-12-2010,173.6038360595703,174.31297427372155,168.06027890527253,168.1670329588079,22757977
22-12-2010,172.5972900390625,174.61798897559132,170.82061133222183,174.61798897559132,14806913
23-12-2010,172.27703857421875,173.85545242493885,171.2323693743961,173.70295578164115,10596553
24-12-2010,170.5232391357422,172.0101550698036,169.58533674056972,170.34785838874026,11189920
27-12-2010,171.65174865722656,173.24543128786075,170.53846562457224,170.53846562457224,8825591
28-12-2010,169.56243896484375,171.72037838274377,169.08205215707025,171.72037838274377,8497280
29-12-2010,172.2465057373047,172.6353945287014,169.14303623576612,170.0428111185297,12598855
30-12-2010,173.3750457763672,174.40445879479702,171.27810518207463,171.27810518207463,20579317
31-12-2010,174.6332244873047,175.10599606310717,173.0929252478917,173.3445606996325,10779400
03-01-2011,174.5950927734375,176.66153416087437,173.6953178338586,175.9905105725386,7588053
04-01-2011,168.37290954589844,175.25850106080483,167.46550650900036,174.72474360289633,22965195
05-01-2011,163.0809783935547,167.60273689371988,162.41758287945876,167.32823017046772,29191800
06-01-2011,160.65615844726562,164.46877910094074,159.71062811559545,163.82825483792564,26233795
07-01-2011,160.00799560546875,164.3848723679962,158.7574465888952,159.36747143590975,33983851
10-01-2011,154.63987731933594,161.47972727676327,153.28258657421517,159.25314792535104,35807255
11-01-2011,156.00474548339844,159.0090888676747,152.92414739011247,154.94483318532374,34005752
12-01-2011,163.0962371826172,163.8282594,156.21827398860736,157.2019317063733,37752814
13-01-2011,156.4698944091797,162.87509820803874,154.9448385720935,162.87509820803874,28324004
14-01-2011,153.90782165527344,160.70954277605045,153.26729738864137,157.07991806384598,24588250
17-01-2011,152.68016052246094,155.53962290370495,151.43725211415287,154.0450790413259,18208866
18-01-2011,154.2509766,156.1649215974284,152.52005311347708,154.0298532100742,19144675
19-01-2011,156.05055236816406,157.84248742642768,154.92964105244346,154.92964105244346,18071174
20-01-2011,160.21389770507812,162.6463438005352,153.48843139423604,155.35662074681784,19835882
21-01-2011,162.50144958496094,163.04284778847085,157.75855507504662,159.08534607679735,23706760
24-01-2011,165.2999267578125,166.51996382671825,161.65505881518197,162.41759318211965,47351716
25-01-2011,158.28468322753906,166.38268188121822,157.53740505173874,165.92516645911513,38448415
27-01-2011,154.69320678710938,160.12999590406474,153.49604116152844,159.67248045988546,33297764
28-01-2011,155.3184814453125,157.11041594388007,151.47536179141255,155.2498547657325,26788206
31-01-2011,155.79885864257812,157.07989418237085,151.21608905734192,152.33699995417624,21694667
01-02-2011,151.71176147460938,155.55488164325132,150.97973919480668,155.41762826570775,25132965
02-02-2011,154.2433319091797,156.1420077181902,152.8326581084184,154.7923453673312,17083781
03-02-2011,156.62240600585938,158.25421603551897,153.00042204412236,154.02983515252836,16068459
04-02-2011,151.8947754,157.80433725315424,151.01024363971104,155.55488691364772,19283671
07-02-2011,149.26406860351562,151.74227038632006,148.59304493830714,150.2172270734287,18498540
08-02-2011,145.11593627929688,150.36971770511408,144.3915292,150.3544744398741,38561842
09-02-2011,145.9547119140625,150.35447370488154,143.32400079867034,145.03205281601282,36993066
10-02-2011,146.38172912597656,148.65403794431256,145.6420787957986,145.99284028026602,18715125
11-02-2011,152.588623,153.72477711391252,146.57993702580382,146.57993702580382,22211942
14-02-2011,157.72805786132812,158.35332601546642,154.0450628181526,154.0450628181526,19183411
15-02-2011,160.7705535888672,162.59298771490742,157.6899549288204,157.6899549288204,26982532
16-02-2011,160.22149658203125,161.59403002942372,159.2530823401723,159.59621570202043,9236227
17-02-2011,161.1975860595703,163.18014506501174,158.01786105830587,159.80216800281696,21857841
18-02-2011,156.50039672851562,163.63762285820133,155.9513833,161.96007036440562,35232444
21-02-2011,158.24659729003906,158.87949357626988,153.43507526672164,156.50041787819643,15063350
22-02-2011,156.63766479492188,157.5374398,154.81523073488384,156.57666613818455,14653699
23-02-2011,153.43507385253906,157.0494299614221,152.97755831491781,155.40237658572786,14496949
24-02-2011,145.08543395996094,153.1148077612407,143.91876744920367,152.99279764827872,43431096
25-02-2011,150.4078369140625,151.97863547389963,147.3501225441513,147.8381374,26761487
28-02-2011,148.0592803955078,153.4884425216025,146.7248611610245,152.16927935095362,36869228
01-03-2011,156.50039672851562,157.07990951054822,149.19541790919232,150.04945021819805,26361698
03-03-2011,155.4862060546875,157.94916364150413,151.90235050335338,153.87728059173986,34432750
04-03-2011,154.9982147216797,159.5886124820856,154.24332126879727,157.07989913937357,18568319
07-03-2011,154.05270385742188,154.63984470552484,151.28473951783863,153.6866863,17101144
08-03-2011,155.64637756347656,156.24877448954197,153.2825580494036,154.79235798106072,15472270
09-03-2011,157.88059997558594,158.60500714227211,155.75315947261643,157.03420827346363,17054807
10-03-2011,154.7237091064453,156.7748942151622,153.74005152234682,156.7748942151622,10533066
11-03-2011,153.5570526123047,156.31738876975865,152.52765237609515,153.57230867448996,14535279
14-03-2011,155.4176483154297,155.79890916875888,153.4122052200252,153.5570866480586,10378098
15-03-2011,151.9862518310547,153.0309081135163,150.33157064855428,150.97972290476486,21340874
16-03-2011,156.6910400390625,157.6746849234148,152.80979272770372,152.80979272770372,22552920
17-03-2011,154.3119659423828,156.68341340787748,153.14529948952475,155.5548743135084,31400270
18-03-2011,152.89366149902344,155.85987778939764,152.51240071918767,154.5712140497849,11674993
21-03-2011,153.0537872314453,154.46444816910906,152.04724553916336,154.01456073935722,10459223
22-03-2011,153.1376495361328,154.54832320215348,152.09299333972618,153.71717506323694,18005289
23-03-2011,158.7422332763672,159.16162143821788,152.39041219200934,152.76404496205657,28313109
24-03-2011,160.60276794433594,162.40994563570544,159.5886111,159.5886111,16644864
25-03-2011,166.39796447753906,167.29773940505893,161.52543149438844,163.30211005422353,21900758
28-03-2011,167.8772430419922,170.1190650058194,164.40776885864963,164.5526502506942,31802133
29-03-2011,167.6790008544922,169.28029869426257,166.68771514477228,167.75525557042607,19421473
30-03-2011,169.14303588867188,170.11145024906844,167.8391289540458,168.51776773083387,14285155
31-03-2011,170.2258301,172.02539275030787,167.38923909915155,169.61581794426363,39723216
01-04-2011,168.1975098,170.65283986943967,166.9927288070112,170.01231563399847,17402236
04-04-2011,170.68336486816406,171.86527470996913,168.5559245931726,168.5559245931726,16912005
05-04-2011,169.4709930419922,172.01019403324037,168.38058095070272,171.5298070778962,14686804
06-04-2011,167.83151245117188,170.7291021030626,167.14523279762508,169.09730491561263,17832133
07-04-2011,168.36526489257812,169.9513194419366,166.79446640563611,167.75525277270106,15195235
08-04-2011,167.49598693847656,170.63758386801865,166.43608737550483,168.4415172297794,18281763
11-04-2011,167.84674072265625,169.03627836392576,165.46766544011723,165.46766544011723,17869494
13-04-2011,171.85000610351562,172.33039288216122,165.65068217429575,166.80972054716742,27268070
15-04-2011,168.01451110839844,173.70293602616132,167.48836895176024,170.79771851754344,32808215
18-04-2011,165.3304443359375,170.40122996274923,164.9415554774949,168.07553764304595,32784537
19-04-2011,166.2378692626953,166.76401157579832,163.48516036013726,165.31522280548924,19193520
20-04-2011,169.6386719,169.87505123270705,166.99271795789969,168.3195089,13743636
21-04-2011,170.57656860351562,171.40771674349094,169.50904111341399,171.06458336448358,13116108
25-04-2011,169.68446350097656,171.77377640968965,169.14306519321963,169.96659830384633,15140691
26-04-2011,171.02650451660156,171.62890150765529,167.47314683044755,170.5766169811196,22127270
